# WuchangRecon navprobe
# center 36460.53 -12171.59 636.01  grid 41x41  step 100.0 uu  extent 100/100/500
# level ProjectMain  hits 1217/1681
x,y,z,hit,projx,projy,projz
36660.53,-13171.59,636.01,1,36660.53,-13171.59,535.65
36760.53,-13171.59,636.01,1,36760.53,-13171.59,535.65
36860.53,-13171.59,636.01,1,36860.53,-13171.59,535.65
36960.53,-13171.59,636.01,1,36960.53,-13171.59,535.65
37060.53,-13171.59,636.01,1,37060.53,-13171.59,535.65
37160.53,-13171.59,636.01,1,37160.53,-13171.59,535.65
37260.53,-13171.59,636.01,1,37260.53,-13171.59,535.65
37360.53,-13171.59,636.01,1,37360.53,-13171.59,540.14
37460.53,-13171.59,636.01,1,37460.53,-13171.59,543.86
37560.53,-13171.59,636.01,1,37560.53,-13171.59,548.91
37660.53,-13171.59,636.01,1,37660.53,-13171.59,555.67
37760.53,-13171.59,636.01,1,37760.53,-13171.59,562.42
37860.53,-13171.59,636.01,1,37860.53,-13171.59,569.18
37960.53,-13171.59,636.01,1,37960.53,-13171.59,575.65
38060.53,-13171.59,636.01,1,38060.53,-13171.59,575.65
38160.53,-13171.59,636.01,1,38160.53,-13171.59,575.65
38260.53,-13171.59,636.01,1,38280.00,-13171.59,615.65
38360.53,-13171.59,636.01,1,38360.53,-13171.59,615.65
38460.53,-13171.59,636.01,1,38460.53,-13160.00,615.65
34460.53,-13071.59,636.01,1,34425.40,-13089.77,659.76
34560.53,-13071.59,636.01,1,34560.00,-13080.00,775.65
34660.53,-13071.59,636.01,1,34667.22,-13068.38,655.65
34760.53,-13071.59,636.01,1,34740.00,-13071.59,677.64
34860.53,-13071.59,636.01,1,34860.53,-13071.59,652.65
34960.53,-13071.59,636.01,1,34960.53,-13071.59,657.10
35060.53,-13071.59,636.01,1,35060.53,-13071.59,653.47
35160.53,-13071.59,636.01,1,35160.53,-13070.00,615.65
35260.53,-13071.59,636.01,1,35260.53,-13071.59,610.33
35360.53,-13071.59,636.01,1,35360.53,-13071.59,575.65
35460.53,-13071.59,636.01,1,35460.53,-13071.59,588.62
35560.53,-13071.59,636.01,1,35560.53,-13071.59,597.64
35660.53,-13071.59,636.01,1,35660.53,-13071.59,600.21
35760.53,-13071.59,636.01,1,35760.53,-13071.59,575.65
35860.53,-13071.59,636.01,1,35860.53,-13071.59,569.07
35960.53,-13071.59,636.01,1,35960.53,-13071.59,563.17
36060.53,-13071.59,636.01,1,36060.53,-13071.59,557.27
36160.53,-13071.59,636.01,1,36160.53,-13071.59,551.38
36260.53,-13071.59,636.01,1,36260.53,-13071.59,545.48
36360.53,-13071.59,636.01,1,36360.53,-13071.59,539.58
36460.53,-13071.59,636.01,1,36446.06,-13086.06,535.65
36560.53,-13071.59,636.01,1,36560.53,-13071.59,535.65
36660.53,-13071.59,636.01,1,36660.53,-13071.59,535.65
36760.53,-13071.59,636.01,1,36760.53,-13071.59,535.65
36860.53,-13071.59,636.01,1,36860.53,-13071.59,535.65
36960.53,-13071.59,636.01,1,36960.53,-13071.59,535.65
37060.53,-13071.59,636.01,1,37060.53,-13071.59,535.65
37160.53,-13071.59,636.01,1,37160.53,-13071.59,535.65
37260.53,-13071.59,636.01,1,37260.53,-13071.59,535.65
37360.53,-13071.59,636.01,1,37360.53,-13071.59,538.08
37460.53,-13071.59,636.01,1,37460.53,-13071.59,544.84
37560.53,-13071.59,636.01,1,37560.53,-13071.59,551.60
37660.53,-13071.59,636.01,1,37660.53,-13071.59,558.35
37760.53,-13071.59,636.01,1,37760.53,-13071.59,565.11
37860.53,-13071.59,636.01,1,37860.53,-13071.59,571.87
37960.53,-13071.59,636.01,1,37960.53,-13071.59,575.65
38060.53,-13071.59,636.01,1,38060.53,-13071.59,575.65
38160.53,-13071.59,636.01,1,38160.53,-13071.59,575.65
38260.53,-13071.59,636.01,1,38280.00,-13071.59,615.65
38360.53,-13071.59,636.01,1,38360.53,-13071.59,614.00
38460.53,-13071.59,636.01,1,38460.53,-13071.59,605.82
34460.53,-12971.59,636.01,1,34430.00,-12990.00,655.65
34560.53,-12971.59,636.01,1,34590.00,-12950.00,655.65
34660.53,-12971.59,636.01,1,34660.53,-12971.59,668.93
34760.53,-12971.59,636.01,1,34740.00,-12971.59,692.45
34860.53,-12971.59,636.01,1,34860.53,-12971.59,639.54
34960.53,-12971.59,636.01,1,34960.53,-12971.59,639.16
35060.53,-12971.59,636.01,1,35060.53,-12971.59,633.34
35160.53,-12971.59,636.01,1,35160.53,-12971.59,601.07
35260.53,-12971.59,636.01,1,35260.53,-12971.59,598.53
35360.53,-12971.59,636.01,1,35360.53,-12971.59,594.33
35460.53,-12971.59,636.01,1,35460.53,-12971.59,581.26
35560.53,-12971.59,636.01,1,35560.53,-12971.59,598.44
35660.53,-12971.59,636.01,1,35660.53,-12971.59,612.71
35760.53,-12971.59,636.01,1,35760.00,-13010.00,575.65
35860.53,-12971.59,636.01,1,35861.34,-13019.64,575.65
35960.53,-12971.59,636.01,1,35961.31,-13017.94,575.65
36060.53,-12971.59,636.01,1,36061.28,-13016.25,575.65
36160.53,-12971.59,636.01,1,36160.53,-13010.00,825.79
36260.53,-12971.59,636.01,1,36260.53,-13010.00,850.79
36360.53,-12971.59,636.01,1,36361.20,-13011.17,575.65
36460.53,-12971.59,636.01,1,36430.00,-13010.00,575.65
36560.53,-12971.59,636.01,1,36550.00,-12920.00,575.65
36660.53,-12971.59,636.01,1,36680.00,-12990.00,815.65
36760.53,-12971.59,636.01,1,36760.53,-12971.59,798.05
36860.53,-12971.59,636.01,1,36860.53,-12971.59,794.28
36960.53,-12971.59,636.01,1,36960.53,-12971.59,781.32
37060.53,-12971.59,636.01,1,37060.53,-12971.59,768.37
37160.53,-12971.59,636.01,1,37160.53,-12971.59,800.92
37260.53,-12971.59,636.01,1,37260.53,-12971.59,815.65
37360.53,-12971.59,636.01,1,37359.68,-12992.79,815.65
37460.53,-12971.59,636.01,1,37459.52,-12996.78,815.65
37560.53,-12971.59,636.01,1,37560.53,-13000.00,551.54
37660.53,-12971.59,636.01,1,37680.00,-12980.00,895.65
37760.53,-12971.59,636.01,1,37760.53,-13000.00,566.64
37860.53,-12971.59,636.01,1,37860.53,-13000.00,574.18
37960.53,-12971.59,636.01,1,37980.00,-13000.00,815.65
38060.53,-12971.59,636.01,1,38060.53,-13000.00,575.65
38160.53,-12971.59,636.01,1,38160.53,-13000.00,575.65
38260.53,-12971.59,636.01,1,38280.00,-12971.59,615.65
38360.53,-12971.59,636.01,1,38360.53,-12971.59,600.01
38460.53,-12971.59,636.01,1,38460.53,-12971.59,593.32
34460.53,-12871.59,636.01,0,,,
34560.53,-12871.59,636.01,1,34600.00,-12900.00,655.65
34660.53,-12871.59,636.01,1,34607.01,-12909.82,655.65
34760.53,-12871.59,636.01,1,34740.00,-12830.00,655.65
34860.53,-12871.59,636.01,1,34860.53,-12871.59,626.42
34960.53,-12871.59,636.01,1,34960.53,-12871.59,620.01
35060.53,-12871.59,636.01,1,35060.53,-12871.59,606.67
35160.53,-12871.59,636.01,1,35160.53,-12871.59,586.26
35260.53,-12871.59,636.01,1,35260.53,-12871.59,585.20
35360.53,-12871.59,636.01,1,35360.53,-12871.59,585.20
35460.53,-12871.59,636.01,1,35460.53,-12871.59,578.33
35560.53,-12871.59,636.01,1,35560.53,-12871.59,584.41
35660.53,-12871.59,636.01,1,35660.53,-12871.59,615.65
35760.53,-12871.59,636.01,1,35760.53,-12871.59,595.48
35860.53,-12871.59,636.01,1,35890.00,-12871.59,935.65
35960.53,-12871.59,636.01,1,35930.00,-12871.59,935.65
36060.53,-12871.59,636.01,1,36092.57,-12882.28,575.65
36160.53,-12871.59,636.01,1,36160.53,-12871.59,575.65
36260.53,-12871.59,636.01,1,36260.53,-12871.59,575.65
36360.53,-12871.59,636.01,1,36360.53,-12871.59,575.65
36460.53,-12871.59,636.01,1,36460.53,-12871.59,575.65
36560.53,-12871.59,636.01,1,36560.53,-12871.59,575.65
36660.53,-12871.59,636.01,1,36700.00,-12871.59,769.34
36760.53,-12871.59,636.01,1,36760.53,-12871.59,761.69
36860.53,-12871.59,636.01,1,36860.53,-12871.59,761.69
36960.53,-12871.59,636.01,1,36960.53,-12871.59,761.69
37060.53,-12871.59,636.01,1,37060.53,-12871.59,753.79
37160.53,-12871.59,636.01,1,37160.53,-12871.59,765.80
37260.53,-12871.59,636.01,1,37260.00,-12871.59,771.45
37360.53,-12871.59,636.01,1,37360.53,-12800.00,615.23
37460.53,-12871.59,636.01,1,37460.53,-12871.59,575.65
37560.53,-12871.59,636.01,1,37560.53,-12871.59,597.75
37660.53,-12871.59,636.01,1,37660.53,-12871.59,610.13
37760.53,-12871.59,636.01,1,37760.53,-12871.59,598.70
37860.53,-12871.59,636.01,1,37840.00,-12871.59,589.62
37960.53,-12871.59,636.01,1,37990.00,-12880.00,575.65
38060.53,-12871.59,636.01,1,38060.53,-12871.59,600.10
38160.53,-12871.59,636.01,1,38160.53,-12871.59,615.05
38260.53,-12871.59,636.01,1,38240.00,-12900.00,615.65
38360.53,-12871.59,636.01,1,38360.53,-12871.59,586.03
38460.53,-12871.59,636.01,1,38460.53,-12871.59,583.00
34460.53,-12771.59,636.01,1,34429.92,-12746.09,615.65
34560.53,-12771.59,636.01,1,34560.53,-12771.59,655.91
34660.53,-12771.59,636.01,1,34660.53,-12771.59,655.65
34760.53,-12771.59,636.01,1,34730.00,-12800.00,655.65
34860.53,-12771.59,636.01,1,34860.53,-12771.59,612.77
34960.53,-12771.59,636.01,1,34960.53,-12771.59,615.05
35060.53,-12771.59,636.01,1,35060.53,-12771.59,610.59
35160.53,-12771.59,636.01,1,35160.53,-12771.59,603.69
35260.53,-12771.59,636.01,1,35260.53,-12771.59,596.80
35360.53,-12771.59,636.01,1,35360.53,-12771.59,589.90
35460.53,-12771.59,636.01,1,35425.42,-12779.40,584.81
35560.53,-12771.59,636.01,1,35587.19,-12814.26,604.25
35660.53,-12771.59,636.01,1,35660.53,-12771.59,613.47
35760.53,-12771.59,636.01,1,35760.53,-12771.59,594.42
35860.53,-12771.59,636.01,1,35890.30,-12771.91,935.65
35960.53,-12771.59,636.01,1,35930.00,-12771.59,935.65
36060.53,-12771.59,636.01,1,36060.53,-12800.00,575.65
36160.53,-12771.59,636.01,1,36160.53,-12771.59,575.65
36260.53,-12771.59,636.01,1,36260.53,-12771.59,575.65
36360.53,-12771.59,636.01,1,36360.53,-12771.59,575.65
36460.53,-12771.59,636.01,1,36460.53,-12771.59,575.65
36560.53,-12771.59,636.01,1,36560.53,-12771.59,575.65
36660.53,-12771.59,636.01,1,36700.00,-12771.59,720.16
36760.53,-12771.59,636.01,1,36760.53,-12771.59,720.16
36860.53,-12771.59,636.01,1,36860.53,-12771.59,720.16
36960.53,-12771.59,636.01,1,36960.53,-12771.59,720.16
37060.53,-12771.59,636.01,1,37060.53,-12771.59,720.16
37160.53,-12771.59,636.01,1,37160.53,-12771.59,735.65
37260.53,-12771.59,636.01,1,37260.00,-12771.59,719.42
37360.53,-12771.59,636.01,1,37360.53,-12771.59,608.74
37460.53,-12771.59,636.01,1,37460.53,-12771.59,575.65
37560.53,-12771.59,636.01,1,37560.53,-12771.59,578.68
37660.53,-12771.59,636.01,1,37660.53,-12771.59,601.53
37760.53,-12771.59,636.01,1,37760.53,-12771.59,615.65
37860.53,-12771.59,636.01,1,37840.00,-12771.59,615.65
37960.53,-12771.59,636.01,1,38030.44,-12815.29,608.01
38060.53,-12771.59,636.01,1,38040.00,-12800.00,615.65
38160.53,-12771.59,636.01,1,38140.00,-12720.00,615.65
38260.53,-12771.59,636.01,1,38260.53,-12771.59,615.65
38360.53,-12771.59,636.01,1,38364.37,-12766.98,586.07
38460.53,-12771.59,636.01,1,38460.53,-12771.59,575.65
34460.53,-12671.59,636.01,1,34460.53,-12671.59,615.65
34560.53,-12671.59,636.01,1,34578.94,-12686.32,617.77
34660.53,-12671.59,636.01,1,34660.53,-12671.59,599.42
34760.53,-12671.59,636.01,1,34731.01,-12637.86,580.15
34860.53,-12671.59,636.01,1,34860.53,-12671.59,601.68
34960.53,-12671.59,636.01,1,34960.53,-12671.59,604.04
35060.53,-12671.59,636.01,1,35060.53,-12671.59,606.32
35160.53,-12671.59,636.01,1,35160.53,-12671.59,608.60
35260.53,-12671.59,636.01,1,35260.53,-12671.59,595.65
35360.53,-12671.59,636.01,1,35360.53,-12671.59,641.87
35460.53,-12671.59,636.01,1,35460.53,-12671.59,615.65
35560.53,-12671.59,636.01,1,35542.36,-12657.06,618.01
35660.53,-12671.59,636.01,1,35660.00,-12620.00,615.65
35760.53,-12671.59,636.01,1,35760.53,-12671.59,615.21
35860.53,-12671.59,636.01,1,35891.38,-12671.93,935.65
35960.53,-12671.59,636.01,1,35930.00,-12671.59,935.65
36060.53,-12671.59,636.01,1,36064.47,-12675.53,615.65
36160.53,-12671.59,636.01,1,36160.53,-12671.59,575.65
36260.53,-12671.59,636.01,1,36260.53,-12671.59,575.65
36360.53,-12671.59,636.01,1,36360.53,-12671.59,575.65
36460.53,-12671.59,636.01,1,36460.53,-12671.59,575.65
36560.53,-12671.59,636.01,1,36560.53,-12671.59,575.65
36660.53,-12671.59,636.01,1,36700.00,-12671.59,665.61
36760.53,-12671.59,636.01,1,36760.53,-12671.59,665.61
36860.53,-12671.59,636.01,1,36860.53,-12671.59,665.61
36960.53,-12671.59,636.01,1,36960.53,-12671.59,673.00
37060.53,-12671.59,636.01,1,37060.53,-12671.59,681.61
37160.53,-12671.59,636.01,1,37160.53,-12671.59,702.18
37260.53,-12671.59,636.01,1,37260.00,-12671.59,662.28
37360.53,-12671.59,636.01,1,37360.53,-12671.59,585.88
37460.53,-12671.59,636.01,1,37460.53,-12671.59,575.65
37560.53,-12671.59,636.01,1,37560.53,-12671.59,575.65
37660.53,-12671.59,636.01,1,37660.53,-12671.59,575.65
37760.53,-12671.59,636.01,1,37790.00,-12671.59,815.65
37860.53,-12671.59,636.01,1,37830.00,-12671.59,815.65
37960.53,-12671.59,636.01,1,37950.20,-12664.71,615.65
38060.53,-12671.59,636.01,1,38060.53,-12671.59,605.74
38160.53,-12671.59,636.01,1,38131.48,-12677.40,615.65
38260.53,-12671.59,636.01,1,38240.00,-12700.00,615.65
38360.53,-12671.59,636.01,1,38360.53,-12671.59,575.65
38460.53,-12671.59,636.01,1,38460.53,-12671.59,575.65
34460.53,-12571.59,636.01,1,34460.53,-12571.59,588.59
34560.53,-12571.59,636.01,1,34560.53,-12571.59,573.26
34660.53,-12571.59,636.01,1,34660.53,-12571.59,575.65
34760.53,-12571.59,636.01,1,34737.55,-12597.86,575.65
34860.53,-12571.59,636.01,1,34860.53,-12571.59,590.57
34960.53,-12571.59,636.01,1,34960.53,-12571.59,593.03
35060.53,-12571.59,636.01,1,35060.53,-12571.59,595.31
35160.53,-12571.59,636.01,1,35160.53,-12571.59,581.48
35260.53,-12571.59,636.01,1,35260.53,-12571.59,575.65
35360.53,-12571.59,636.01,1,35334.47,-12545.53,605.30
35460.53,-12571.59,636.01,1,35460.53,-12571.59,648.82
35560.53,-12571.59,636.01,1,35560.53,-12571.59,612.98
35660.53,-12571.59,636.01,1,35647.86,-12592.71,615.65
35760.53,-12571.59,636.01,1,35800.00,-12571.59,615.65
35860.53,-12571.59,636.01,1,35892.45,-12571.94,935.65
35960.53,-12571.59,636.01,1,35930.00,-12571.59,935.65
36060.53,-12571.59,636.01,1,36060.53,-12571.59,575.65
36160.53,-12571.59,636.01,1,36144.95,-12618.32,575.65
36260.53,-12571.59,636.01,1,36260.53,-12571.59,575.65
36360.53,-12571.59,636.01,1,36360.53,-12571.59,575.65
36460.53,-12571.59,636.01,1,36460.53,-12571.59,575.65
36560.53,-12571.59,636.01,1,36560.53,-12571.59,575.65
36660.53,-12571.59,636.01,1,36667.27,-12560.36,615.65
36760.53,-12571.59,636.01,1,36760.53,-12571.59,617.67
36860.53,-12571.59,636.01,1,36860.53,-12571.59,626.28
36960.53,-12571.59,636.01,1,36960.53,-12571.59,634.90
37060.53,-12571.59,636.01,1,37060.53,-12571.59,643.52
37160.53,-12571.59,636.01,1,37160.53,-12571.59,654.58
37260.53,-12571.59,636.01,1,37260.53,-12571.59,614.38
37360.53,-12571.59,636.01,1,37360.53,-12571.59,575.65
37460.53,-12571.59,636.01,1,37460.53,-12571.59,575.65
37560.53,-12571.59,636.01,1,37560.53,-12571.59,575.65
37660.53,-12571.59,636.01,1,37660.53,-12571.59,575.65
37760.53,-12571.59,636.01,1,37790.00,-12590.00,815.65
37860.53,-12571.59,636.01,1,37830.00,-12580.00,815.65
37960.53,-12571.59,636.01,1,37986.06,-12546.06,575.65
38060.53,-12571.59,636.01,1,38047.44,-12587.95,575.65
38160.53,-12571.59,636.01,1,38160.53,-12571.59,575.65
38260.53,-12571.59,636.01,1,38260.46,-12570.79,575.65
38360.53,-12571.59,636.01,1,38360.53,-12571.59,575.65
38460.53,-12571.59,636.01,1,38460.53,-12571.59,575.65
34460.53,-12471.59,636.01,1,34460.53,-12471.59,553.39
34560.53,-12471.59,636.01,1,34560.53,-12471.59,564.92
34660.53,-12471.59,636.01,1,34660.53,-12471.59,571.64
34760.53,-12471.59,636.01,1,34737.97,-12441.52,575.65
34860.53,-12471.59,636.01,1,34860.53,-12471.59,579.46
34960.53,-12471.59,636.01,1,34960.53,-12471.59,582.03
35060.53,-12471.59,636.01,1,35060.53,-12471.59,575.65
35160.53,-12471.59,636.01,1,35160.53,-12471.59,590.33
35260.53,-12471.59,636.01,1,35260.53,-12471.59,596.68
35360.53,-12471.59,636.01,1,35360.53,-12471.59,611.64
35460.53,-12471.59,636.01,1,35460.53,-12471.59,621.28
35560.53,-12471.59,636.01,1,35580.00,-12471.59,575.65
35660.53,-12471.59,636.01,1,35624.02,-12440.30,575.65
35760.53,-12471.59,636.01,1,35778.43,-12451.13,615.65
35860.53,-12471.59,636.01,1,35893.53,-12471.95,935.65
35960.53,-12471.59,636.01,1,35930.00,-12471.59,935.65
36060.53,-12471.59,636.01,1,36060.53,-12471.59,575.65
36160.53,-12471.59,636.01,1,36160.53,-12410.00,575.65
36260.53,-12471.59,636.01,1,36260.53,-12471.59,575.65
36360.53,-12471.59,636.01,1,36360.53,-12471.59,578.90
36460.53,-12471.59,636.01,1,36460.53,-12471.59,583.71
36560.53,-12471.59,636.01,1,36560.53,-12471.59,605.10
36660.53,-12471.59,636.01,1,36660.53,-12471.59,609.09
36760.53,-12471.59,636.01,1,36760.53,-12471.59,604.26
36860.53,-12471.59,636.01,1,36860.53,-12471.59,605.09
36960.53,-12471.59,636.01,1,36960.53,-12471.59,608.41
37060.53,-12471.59,636.01,1,37060.53,-12471.59,611.72
37160.53,-12471.59,636.01,1,37160.53,-12471.59,610.09
37260.53,-12471.59,636.01,1,37260.53,-12471.59,607.34
37360.53,-12471.59,636.01,1,37360.53,-12471.59,601.54
37460.53,-12471.59,636.01,1,37460.53,-12471.59,595.25
37560.53,-12471.59,636.01,1,37560.53,-12471.59,583.09
37660.53,-12471.59,636.01,1,37650.50,-12488.30,575.65
37760.53,-12471.59,636.01,1,37747.12,-12404.58,575.65
37860.53,-12471.59,636.01,1,37871.20,-12418.24,575.65
37960.53,-12471.59,636.01,1,37981.01,-12497.19,575.65
38060.53,-12471.59,636.01,1,37990.00,-12490.00,575.65
38160.53,-12471.59,636.01,1,38160.53,-12471.59,575.65
38260.53,-12471.59,636.01,1,38260.53,-12471.59,575.65
38360.53,-12471.59,636.01,1,38360.53,-12471.59,575.65
38460.53,-12471.59,636.01,1,38460.53,-12471.59,575.65
34460.53,-12371.59,636.01,1,34460.53,-12371.59,540.89
34560.53,-12371.59,636.01,1,34560.53,-12371.59,556.59
34660.53,-12371.59,636.01,1,34660.53,-12371.59,557.95
34760.53,-12371.59,636.01,1,34740.00,-12371.59,545.25
34860.53,-12371.59,636.01,1,34880.00,-12410.00,575.65
34960.53,-12371.59,636.01,1,34960.53,-12371.59,568.82
35060.53,-12371.59,636.01,1,35060.53,-12371.59,555.78
35160.53,-12371.59,636.01,1,35160.53,-12371.59,573.74
35260.53,-12371.59,636.01,1,35260.53,-12371.59,591.71
35360.53,-12371.59,636.01,1,35360.53,-12371.59,604.16
35460.53,-12371.59,636.01,1,35460.53,-12371.59,615.43
35560.53,-12371.59,636.01,1,35560.53,-12371.59,617.91
35660.53,-12371.59,636.01,1,35660.53,-12371.59,593.56
35760.53,-12371.59,636.01,1,35760.53,-12371.59,638.49
35860.53,-12371.59,636.01,1,35894.60,-12371.96,935.65
35960.53,-12371.59,636.01,1,35940.00,-12371.59,670.05
36060.53,-12371.59,636.01,1,36124.20,-12363.63,575.65
36160.53,-12371.59,636.01,1,36160.53,-12371.59,575.65
36260.53,-12371.59,636.01,1,36260.53,-12371.59,587.45
36360.53,-12371.59,636.01,1,36360.53,-12371.59,592.97
36460.53,-12371.59,636.01,1,36460.53,-12371.59,600.02
36560.53,-12371.59,636.01,1,36560.53,-12371.59,609.21
36660.53,-12371.59,636.01,1,36660.53,-12371.59,601.09
36760.53,-12371.59,636.01,1,36760.53,-12371.59,597.16
36860.53,-12371.59,636.01,1,36860.53,-12371.59,592.20
36960.53,-12371.59,636.01,1,36960.53,-12371.59,593.76
37060.53,-12371.59,636.01,1,37060.53,-12371.59,597.07
37160.53,-12371.59,636.01,1,37160.53,-12371.59,597.39
37260.53,-12371.59,636.01,1,37260.53,-12371.59,596.88
37360.53,-12371.59,636.01,1,37360.53,-12371.59,590.59
37460.53,-12371.59,636.01,1,37460.53,-12371.59,584.30
37560.53,-12371.59,636.01,1,37560.53,-12371.59,578.01
37660.53,-12371.59,636.01,1,37660.53,-12371.59,575.65
37760.53,-12371.59,636.01,1,37760.53,-12371.59,576.11
37860.53,-12371.59,636.01,1,37860.53,-12371.59,577.11
37960.53,-12371.59,636.01,1,37960.53,-12371.59,578.11
38060.53,-12371.59,636.01,1,38060.53,-12371.59,575.65
38160.53,-12371.59,636.01,1,38160.53,-12371.59,575.65
38260.53,-12371.59,636.01,1,38260.53,-12371.59,575.65
38360.53,-12371.59,636.01,1,38360.53,-12371.59,575.65
38460.53,-12371.59,636.01,1,38460.53,-12371.59,575.65
34460.53,-12271.59,636.01,1,34460.53,-12271.59,528.39
34560.53,-12271.59,636.01,1,34560.53,-12271.59,548.26
34660.53,-12271.59,636.01,1,34660.53,-12271.59,544.26
34760.53,-12271.59,636.01,1,34760.53,-12271.59,562.39
34860.53,-12271.59,636.01,1,34860.53,-12271.59,541.97
34960.53,-12271.59,636.01,1,34960.53,-12271.59,535.73
35060.53,-12271.59,636.01,1,35060.53,-12271.59,550.81
35160.53,-12271.59,636.01,1,35160.53,-12271.59,568.78
35260.53,-12271.59,636.01,1,35260.53,-12271.59,586.74
35360.53,-12271.59,636.01,1,35360.53,-12271.59,598.21
35460.53,-12271.59,636.01,1,35460.53,-12271.59,609.48
35560.53,-12271.59,636.01,1,35560.53,-12271.59,615.65
35660.53,-12271.59,636.01,1,35660.53,-12271.59,637.43
35760.53,-12271.59,636.01,1,35760.53,-12271.59,674.24
35860.53,-12271.59,636.01,1,35895.68,-12271.97,930.23
35960.53,-12271.59,636.01,1,35940.00,-12271.59,691.11
36060.53,-12271.59,636.01,1,36060.53,-12271.59,575.65
36160.53,-12271.59,636.01,1,36160.53,-12271.59,575.65
36260.53,-12271.59,636.01,1,36260.53,-12271.59,575.65
36360.53,-12271.59,636.01,1,36360.53,-12271.59,607.05
36460.53,-12271.59,636.01,1,36460.53,-12271.59,609.96
36560.53,-12271.59,636.01,1,36560.53,-12271.59,601.21
36660.53,-12271.59,636.01,1,36660.53,-12271.59,593.09
36760.53,-12271.59,636.01,1,36760.53,-12271.59,590.29
36860.53,-12271.59,636.01,1,36860.53,-12271.59,584.19
36960.53,-12271.59,636.01,1,36960.53,-12271.59,580.41
37060.53,-12271.59,636.01,1,37060.53,-12271.59,582.89
37160.53,-12271.59,636.01,1,37160.53,-12271.59,585.80
37260.53,-12271.59,636.01,1,37260.53,-12271.59,585.93
37360.53,-12271.59,636.01,1,37360.53,-12271.59,579.64
37460.53,-12271.59,636.01,1,37460.53,-12271.59,575.65
37560.53,-12271.59,636.01,1,37560.53,-12271.59,575.65
37660.53,-12271.59,636.01,1,37660.53,-12271.59,576.96
37760.53,-12271.59,636.01,1,37760.53,-12271.59,591.61
37860.53,-12271.59,636.01,1,37860.53,-12271.59,592.61
37960.53,-12271.59,636.01,1,37960.53,-12271.59,589.60
38060.53,-12271.59,636.01,1,38060.53,-12271.59,579.34
38160.53,-12271.59,636.01,1,38160.53,-12271.59,575.65
38260.53,-12271.59,636.01,1,38260.53,-12271.59,575.65
38360.53,-12271.59,636.01,1,38360.53,-12271.59,575.65
38460.53,-12271.59,636.01,1,38460.53,-12271.59,575.65
34460.53,-12171.59,636.01,1,34460.53,-12171.59,515.89
34560.53,-12171.59,636.01,1,34560.53,-12171.59,539.92
34660.53,-12171.59,636.01,1,34660.53,-12190.00,535.65
34760.53,-12171.59,636.01,1,34760.53,-12171.59,541.36
34860.53,-12171.59,636.01,1,34860.53,-12171.59,555.07
34960.53,-12171.59,636.01,1,34960.53,-12171.59,535.73
35060.53,-12171.59,636.01,1,35060.53,-12171.59,549.96
35160.53,-12171.59,636.01,1,35160.53,-12171.59,564.20
35260.53,-12171.59,636.01,1,35260.53,-12171.59,581.13
35360.53,-12171.59,636.01,1,35360.53,-12171.59,592.26
35460.53,-12171.59,636.01,1,35460.53,-12171.59,603.53
35560.53,-12171.59,636.01,1,35560.53,-12171.59,614.81
35660.53,-12171.59,636.01,1,35660.53,-12171.59,655.65
35760.53,-12171.59,636.01,1,35789.47,-12200.53,695.65
35860.53,-12171.59,636.01,1,35896.75,-12171.98,921.63
35960.53,-12171.59,636.01,1,35930.00,-12171.59,921.60
36060.53,-12171.59,636.01,1,36080.00,-12250.00,575.65
36160.53,-12171.59,636.01,1,36200.00,-12110.00,575.65
36260.53,-12171.59,636.01,1,36266.55,-12117.39,605.23
36360.53,-12171.59,636.01,1,36360.53,-12171.59,608.87
36460.53,-12171.59,636.01,1,36460.53,-12171.59,601.96
36560.53,-12171.59,636.01,1,36560.53,-12171.59,593.21
36660.53,-12171.59,636.01,1,36660.53,-12171.59,585.09
36760.53,-12171.59,636.01,1,36760.53,-12171.59,582.29
36860.53,-12171.59,636.01,1,36860.53,-12171.59,578.08
36960.53,-12171.59,636.01,1,36945.95,-12215.32,575.65
37060.53,-12171.59,636.01,1,37081.17,-12199.12,575.65
37160.53,-12171.59,636.01,1,37160.53,-12171.59,579.12
37260.53,-12171.59,636.01,1,37260.53,-12171.59,575.65
37360.53,-12171.59,636.01,1,37360.53,-12171.59,575.65
37460.53,-12171.59,636.01,1,37460.53,-12171.59,575.65
37560.53,-12171.59,636.01,1,37560.53,-12171.59,575.65
37660.53,-12171.59,636.01,1,37660.53,-12171.59,584.18
37760.53,-12171.59,636.01,1,37760.53,-12171.59,603.88
37860.53,-12171.59,636.01,1,37860.53,-12171.59,606.34
37960.53,-12171.59,636.01,1,37960.53,-12171.59,598.22
38060.53,-12171.59,636.01,1,38060.53,-12171.59,587.79
38160.53,-12171.59,636.01,1,38160.39,-12171.76,575.65
38260.53,-12171.59,636.01,1,38260.53,-12171.59,575.65
38360.53,-12171.59,636.01,1,38360.53,-12171.59,575.65
38460.53,-12171.59,636.01,1,38460.53,-12171.59,575.65
34460.53,-12071.59,636.01,1,34460.53,-12071.59,510.70
34560.53,-12071.59,636.01,1,34560.53,-12071.59,523.42
34660.53,-12071.59,636.01,1,34631.57,-12053.49,502.40
34760.53,-12071.59,636.01,1,34772.80,-12061.36,529.90
34860.53,-12071.59,636.01,1,34860.53,-12071.59,557.04
34960.53,-12071.59,636.01,1,34960.53,-12071.59,535.73
